stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
3649,101359,Ferndale at Grandview,,48.485257,-123.307691,,,0,,2
3679,101390,Ferndale at Saltair,,48.486698,-123.307575,,,0,,2
3711,101422,Ferndale at Pauls,,48.488412,-123.306993,,,0,,2
3720,101431,Ferndale at Vantreight,,48.489367,-123.308447,,,0,,2
3715,101426,Ferndale at Pomona,,48.490289,-123.31181,,,0,,2
3709,101420,Ferndale at Seawood,,48.491142,-123.315004,,,0,,2
3694,101405,Tyndall at Barrie,,48.491,-123.316973,,,0,,2
3400,101103,Shelbourne at Torquay,,48.47754,-123.333598,,,0,,2
3435,101139,Shelbourne at Cedarglen,,48.480104,-123.335612,,,0,,2
3464,101168,Shelbourne at Arbordale,,48.482325,-123.336432,,,0,,2
3525,101233,Majestic at Prairie,,48.484605,-123.333192,,,0,,2
3590,101299,Majestic at Hawthorne,,48.487895,-123.331223,,,0,,2
3619,101329,Majestic at Edgemont,,48.490116,-123.329869,,,0,,2
3636,101346,Majestic at Michelle,,48.49142,-123.329088,,,0,,2
3651,101361,Ash at Bissenden,,48.491151,-123.32407,,,0,,2
3653,101363,Ash at Torquay,,48.490603,-123.321867,,,0,,2
3658,101368,Ash at Torquay,,48.49071,-123.321765,,,0,,2
3657,101367,Ash at Bissenden,,48.491444,-123.324675,,,0,,2
3644,101354,Majestic at Ash,,48.492113,-123.32887,,,0,,2
3617,101327,Majestic at Wycliffe,,48.489796,-123.330278,,,0,,2
3576,101285,Majestic at Dougall,,48.486906,-123.332025,,,0,,2
3539,101248,Majestic at Prairie,,48.484909,-123.333191,,,0,,2
3489,101196,Shelbourne at Kenmore,,48.483693,-123.337075,,,0,,2
3456,101160,Shelbourne at Arbordale,,48.48175,-123.336564,,,0,,2
3426,101130,Shelbourne at Cedarglen,,48.479582,-123.335436,,,0,,2
3399,101102,Shelbourne at Torquay,,48.477589,-123.333907,,,0,,2
121450,102467,Legislature Terminal (Belleville St),,48.420598,-123.368099,,,0,,2
2619,100295,Douglas at Summit,,48.442591,-123.369108,,,0,,2
2679,100358,Douglas at Finlayson - Mayfair Mall,,48.445498,-123.37083,,,0,,2
2774,100456,Douglas at Cloverdale,,48.449862,-123.373526,,,0,,2
2866,100554,Douglas at Saanich - Uptown,,48.453278,-123.375531,,,0,,2
2671,100349,Carey at Ravine - Uptown,,48.455662,-123.377025,,,0,,2
2989,100684,Carey at Harriet,,48.458336,-123.379261,,,0,,2
3034,100729,Carey at Huxley,,48.460259,-123.381755,,,0,,2
3070,100766,Carey at Seaton,,48.46171,-123.38362,,,0,,2
3089,100785,Carey at Tillicum,,48.46281,-123.385027,,,0,,2
3143,100839,Carey at Glanford,,48.464928,-123.388131,,,0,,2
3176,100873,Carey at Columbine,,48.465927,-123.390507,,,0,,2
3210,100907,Carey at McKenzie,,48.467132,-123.392813,,,0,,2
3259,100958,Carey at Norwood,,48.469748,-123.395702,,,0,,2
3310,101009,Carey at Baker,,48.474023,-123.397098,,,0,,2
3354,101054,Carey at Judah,,48.476609,-123.398725,,,0,,2
3390,101093,Carey at Oakridge,,48.478897,-123.399375,,,0,,2
3430,101134,Ridgebank at Oakridge,,48.481082,-123.398988,,,0,,2
3457,101161,Vanalman at Ridgebank,,48.483342,-123.396359,,,0,,2
3493,101200,Vanalman at Parkridge,,48.485096,-123.398248,,,0,,2
3550,101259,Vanalman at Northridge,,48.487702,-123.397614,,,0,,2
3572,101281,Vanalman at Mann,,48.488925,-123.398652,,,0,,2
3589,101298,Mann at Wilkinson,,48.489714,-123.400835,,,0,,2
3618,101328,Wilkinson at Lindsay,,48.492246,-123.399877,,,0,,2
3650,101360,Wilkinson at Greenlea,,48.495363,-123.397251,,,0,,2
3686,101397,Wilkinson at Travino Ln,,48.497212,-123.39472,,,0,,2
3678,101389,Wilkinson at Travino Ln,,48.497255,-123.394883,,,0,,2
3654,101364,Wilkinson at Greenlea,,48.495277,-123.397856,,,0,,2
3614,101324,Wilkinson at Miller,,48.491193,-123.400579,,,0,,2
3586,101295,Mann at Wilkinson,,48.489515,-123.400602,,,0,,2
3574,101283,Vanalman at Mann,,48.488932,-123.398812,,,0,,2
3549,101258,Vanalman at Northridge,,48.487354,-123.397905,,,0,,2
3492,101199,Vanalman at Parkridge,,48.484937,-123.398408,,,0,,2
3458,101162,Vanalman at Ridgebank,,48.483224,-123.396502,,,0,,2
3434,101138,Ridgebank at Springridge,,48.48138,-123.398993,,,0,,2
3389,101092,Carey at Oakridge,,48.47873,-123.399532,,,0,,2
3359,101059,Carey at Judah,,48.476956,-123.399088,,,0,,2
3313,101012,Carey at Baker,,48.473957,-123.397307,,,0,,2
3264,100963,Carey at Norwood,,48.469666,-123.395877,,,0,,2
3209,100906,Carey at McKenzie,,48.466834,-123.392724,,,0,,2
3168,100865,Carey at Columbine,,48.465761,-123.390485,,,0,,2
3110,100806,Carey at Tillicum,,48.463677,-123.386433,,,0,,2
3084,100780,Carey at Diamond,,48.462394,-123.384792,,,0,,2
3053,100749,Carey at Seaton,,48.461223,-123.383266,,,0,,2
3031,100726,Carey at Huxley,,48.459635,-123.38121,,,0,,2
2772,100454,Douglas at Cloverdale,,48.449645,-123.37376,,,0,,2
2669,100347,Douglas at Finlayson - Mayfair Mall,,48.444494,-123.370648,,,0,,2
2615,100291,Douglas at Burnside Rd E,,48.442371,-123.369357,,,0,,2
3697,101408,Royal Oak Exch / Commonwealth Place,,48.498928,-123.387518,,,0,,2
3169,100866,Carey at Ralph / Glanford,,48.464308,-123.387179,,,0,,2
3197,100894,Glanford at McKenzie,,48.467638,-123.388087,,,0,,2
3241,100940,Glanford at Kenneth,,48.470064,-123.388773,,,0,,2
3277,100976,Glanford at Tait,,48.471979,-123.389341,,,0,,2
3315,101014,Glanford at Baker,,48.475347,-123.390281,,,0,,2
3340,101040,Glanford at Judah,,48.47732,-123.390815,,,0,,2
3395,101098,Glanford at Leaside,,48.479986,-123.391131,,,0,,2
3416,101120,Glanford at Enterprise,,48.482331,-123.389871,,,0,,2
3461,101165,Glanford at Lodi,,48.484634,-123.388648,,,0,,2
3491,101198,Glanford at Mann,,48.486291,-123.387765,,,0,,2
3485,101191,Glanford at Mann,,48.48636,-123.387916,,,0,,2
3455,101159,Glanford at Lodi,,48.484582,-123.388889,,,0,,2
3424,101128,Glanford at Enterprise,,48.482525,-123.389987,,,0,,2
3384,101087,Glanford at Leaside,,48.480233,-123.391216,,,0,,2
3342,101042,Glanford at Judah,,48.477374,-123.391036,,,0,,2
3311,101010,Glanford at Baker,,48.475197,-123.3904,,,0,,2
3282,100981,Glanford at Agnes,,48.472647,-123.389704,,,0,,2
3246,100945,Glanford at O'Connell,,48.470228,-123.38902,,,0,,2
3138,100834,Glanford at McKenzie,,48.466271,-123.387913,,,0,,2
4097,101821,Fowler at Sayward,,48.538301,-123.38111,,,0,,2
4080,101803,Fowler at Menawood,,48.53513,-123.379136,,,0,,2
4073,101796,Fowler at Cordova Bay,,48.533286,-123.378215,,,0,,2
4045,101767,Cordova Bay at Lochside,,48.528769,-123.372734,,,0,,2
4015,101737,Cordova Bay at Sutcliffe,,48.525246,-123.368483,,,0,,2
3993,101715,Cordova Bay at Doumac,,48.522717,-123.367591,,,0,,2
3958,101680,Cordova Bay at Gloria,,48.519506,-123.367247,,,0,,2
3941,101661,Cordova Bay at Haliburton,,48.517524,-123.367075,,,0,,2
3868,101581,Cordova Bay at Maxine,,48.513172,-123.364907,,,0,,2
3839,101550,Cordova Bay at Sunnygrove,,48.510681,-123.361735,,,0,,2
3812,101523,Cordova Bay at Galey,,48.508333,-123.358123,,,0,,2
3801,101512,Cordova Bay at Mysty,,48.506156,-123.355391,,,0,,2
3770,101481,Royal Oak at Blenkinsop,,48.503667,-123.35516,,,0,,2
3743,101454,Royal Oak at McMorran,,48.502558,-123.359398,,,0,,2
3729,101440,Royal Oak at Lochside,,48.501351,-123.36261,,,0,,2
3702,101413,Royal Oak at Emily Carr,,48.499916,-123.367124,,,0,,2
2349,100002,Legislature Terminal,,48.419742,-123.369014,,,0,,2
2350,100003,Legislature Terminal,,48.419147,-123.368957,,,0,,2
2984,100679,Vernon at Ravine - Saanich Mun. Hall,,48.458947,-123.376494,,,0,,2
3707,101418,Royal Oak at Amblewood,,48.49988,-123.366909,,,0,,2
3735,101446,Royal Oak at Lochside,,48.501758,-123.360856,,,0,,2
3761,101472,Royal Oak at Firbank,,48.503322,-123.35642,,,0,,2
3803,101514,Cordova Bay at Timber,,48.506828,-123.356117,,,0,,2
3818,101529,Cordova Bay at Galey,,48.50851,-123.358105,,,0,,2
3843,101554,Cordova Bay at Sunnygrove,,48.510886,-123.361642,,,0,,2
3869,101582,Cordova Bay at Maxine,,48.513144,-123.364571,,,0,,2
3940,101660,Cordova Bay at Claremont,,48.517772,-123.366945,,,0,,2
3968,101690,Cordova Bay at Gloria,,48.520018,-123.367121,,,0,,2
3996,101718,Cordova Bay at Doumac,,48.523113,-123.367527,,,0,,2
4018,101740,Cordova Bay at Walema,,48.526423,-123.368318,,,0,,2
4055,101777,Cordova Bay at Sayward Hill,,48.530401,-123.374313,,,0,,2
4066,101788,Cordova Bay at Fowler,,48.5322,-123.376766,,,0,,2
4062,101784,Cordova Bay at Hill Rise,,48.530675,-123.382234,,,0,,2
4063,101785,Cordova Bay at Alderley,,48.530741,-123.38403,,,0,,2
4099,101823,Hwy 17 at Sayward,,48.536718,-123.388917,,,0,,2
4101,101825,Sayward at Fowler,,48.538649,-123.383355,,,0,,2
3689,101400,Royal Oak Exch / Commonwealth Place,,48.498107,-123.388966,,,0,,2
3727,101438,Elk Lake Dr. at Commonwealth Place,,48.501191,-123.386186,,,0,,2
3766,101477,Elk Lake at Marsett,,48.504009,-123.385644,,,0,,2
3827,101538,Elk Lake Dr. at Beaver Lake access,,48.50953,-123.38449,,,0,,2
78781,102172,Haliburton at Del Monte,,48.514145,-123.37868,,,0,,2
3942,101663,Claremont at Cambria Wood,,48.517924,-123.376452,,,0,,2
3922,101641,Wesley at Strangcrest - Claremont School,,48.515971,-123.374233,,,0,,2
78780,102171,Haliburton at Wesley,,48.514289,-123.375187,,,0,,2
78782,102173,Haliburton at Del Monte,,48.514324,-123.378969,,,0,,2
3881,101596,Elk Lake Dr at Hwy 17,,48.513365,-123.384589,,,0,,2
3829,101540,Elk Lake Dr. at Beaver Lake access,,48.509249,-123.38474,,,0,,2
3767,101478,Elk Lake at Marsett,,48.503309,-123.385896,,,0,,2
3728,101439,Elk Lake Dr. at Commonwealth Place,,48.500403,-123.387066,,,0,,2
3045,100741,UVic Exchange,,48.46602,-123.30836,,,0,,2
3503,101210,Shelbourne at Kenmore,,48.484441,-123.336863,,,0,,2
3559,101268,Shelbourne at San Juan,,48.486907,-123.337376,,,0,,2
3592,101301,Shelbourne at Robinwood,,48.489351,-123.337783,,,0,,2
3676,101387,Cordova Bay at Ash,,48.495895,-123.335863,,,0,,2
3765,101476,Cordova Bay at Westbank,,48.502526,-123.343999,,,0,,2
3774,101485,Cordova Bay at Lavinia,,48.503439,-123.349576,,,0,,2
3392,101095,Helmcken at Lidgate,,48.47428,-123.415552,,,0,,2
3385,101088,Helmcken at Knockan,,48.472083,-123.418966,,,0,,2
130953,102513,Burnside Rd W at Watkiss Way,,48.464761,-123.44632,,,0,,2
3545,101254,Island Hwy at Six Mile Rd.,,48.458665,-123.458124,,,0,,2
3551,101260,Island Hwy at Wilfert - Elements Casino,,48.451628,-123.463826,,,0,,2
3536,101245,Colwood Exchange - Westshore Rec Ctr,,48.444256,-123.467907,,,0,,2
3552,101261,Sooke Rd. at Goldstream,,48.441634,-123.470282,,,0,,2
3615,101325,Sooke Rd. at Aldeane - Royal Roads U.,,48.439776,-123.478112,,,0,,2
3714,101425,Sooke Rd. at Mount View,,48.436723,-123.487454,,,0,,2
3732,101443,Sooke Rd. at Kelly,,48.435456,-123.48996,,,0,,2
3741,101452,Kelly at Sooke Rd.,,48.435242,-123.491996,,,0,,2
3777,101488,Kelly at Metchosin,,48.436249,-123.495948,,,0,,2
3808,101519,Kelly at Pickford,,48.437188,-123.499651,,,0,,2
3846,101557,Veterans Memorial Pkwy at Kelly,,48.439054,-123.504116,,,0,,2
3146,100842,Veteran's Memorial Pkwy at Langford Pkwy,,48.440989,-123.50256,,,0,,2
3835,101546,Goldstream at Claude,,48.448925,-123.499008,,,0,,2
3882,101597,Goldstream at Jacobson,,48.450147,-123.504286,,,0,,2
3902,101621,Jacklin at Lequesne,,48.449698,-123.506315,,,0,,2
3905,101624,Jacklin at Orono,,48.447388,-123.507661,,,0,,2
3913,101632,Jacklin at Dunford,,48.443968,-123.50975,,,0,,2
3986,101708,Langford Pkwy at Hull's Corner,,48.443012,-123.514584,,,0,,2
3845,101556,Langford Pkwy at City Centre Park,,48.443542,-123.520544,,,0,,2
3854,101565,Langford Pkwy at Langford Lake Rd,,48.443953,-123.526911,,,0,,2
3122,100818,Westhills Exchange,,48.446289,-123.533314,,,0,,2
3772,101483,Cordova Bay at Lavinia,,48.503295,-123.349531,,,0,,2
3764,101475,"Cordova Bay, 4560 block",,48.501705,-123.343322,,,0,,2
3672,101383,Cordova Bay at Ash,,48.495838,-123.336051,,,0,,2
3583,101292,Shelbourne at Robinwood,,48.488977,-123.338073,,,0,,2
3541,101250,Shelbourne at Elnido,,48.486354,-123.337629,,,0,,2
2484,100158,Langford Pkwy at Lakepoint Way,,48.445109,-123.533585,,,0,,2
3879,101593,Langford Pkwy at Langford Lake Rd.,,48.443744,-123.52695,,,0,,2
3838,101549,Langford Pkwy at City Centre Park,,48.443369,-123.51966,,,0,,2
4028,101750,Langford Pkwy at Hull's Corner,,48.442845,-123.514621,,,0,,2
3906,101625,Jacklin at Station,,48.445425,-123.508604,,,0,,2
3901,101620,Jacklin at Orono,,48.447996,-123.507118,,,0,,2
3899,101618,Goldstream at Jacobson,,48.450222,-123.504887,,,0,,2
3863,101574,Goldstream at Peatt,,48.44944,-123.50159,,,0,,2
3828,101539,Goldstream at Bryn Maur,,48.448097,-123.497409,,,0,,2
3809,101520,Veterans Memorial Pkwy at Station,,48.445974,-123.496517,,,0,,2
3842,101553,Veterans Memorial Pkwy at Langford Pkwy,,48.440952,-123.503029,,,0,,2
3798,101509,Kelly at Pickford,,48.436791,-123.498586,,,0,,2
3775,101486,Kelly at Metchosin,,48.435826,-123.494763,,,0,,2
3749,101460,Kelly at Sooke Rd.,,48.43517,-123.492203,,,0,,2
3726,101437,Sooke Rd. at Ledsham,,48.43536,-123.489858,,,0,,2
3708,101419,Sooke Rd. at Acacia,,48.437041,-123.486598,,,0,,2
3601,101310,Sooke Rd. at Aldeane - Royal Roads U.,,48.439995,-123.476686,,,0,,2
3546,101255,Sooke Rd. at Goldstream,,48.441545,-123.470038,,,0,,2
3532,101241,Colwood Exchange - Westshore Rec Ctr,,48.445877,-123.466523,,,0,,2
3542,101251,Island Hwy at Wilfert - Elements Casino,,48.45257,-123.462784,,,0,,2
3553,101262,Island Hwy at Six Mile Rd.,,48.45876,-123.457571,,,0,,2
3382,101085,Helmcken at Knockan,,48.472619,-123.418482,,,0,,2
3758,101469,Colwood Exch / Westshore Rec Ctr,,48.44511,-123.466357,,,0,,2
3502,101209,Belmont at Ocean Blvd,,48.440518,-123.466713,,,0,,2
3468,101173,Belmont at Egerton,,48.43881,-123.465545,,,0,,2
3421,101125,Belmont at Lascelles,,48.437263,-123.461874,,,0,,2
3412,101116,College at Thetis,,48.436715,-123.461226,,,0,,2
3561,101270,Royal Roads University / Hatley Castle,,48.435386,-123.471545,,,0,,2
3796,101507,Goldstream at Granderson,,48.446916,-123.494078,,,0,,2
3745,101456,Goldstream at Grainger,,48.446249,-123.487459,,,0,,2
3704,101415,Goldstream at Vantilburg,,48.445686,-123.483698,,,0,,2
3667,101378,Goldstream at Kristina,,48.445256,-123.48108,,,0,,2
3620,101330,Goldstream at Wale,,48.443576,-123.475049,,,0,,2
3570,101279,Goldstream at Sooke Rd.,,48.44253,-123.471399,,,0,,2
3477,101183,Island Hwy at Knollwood,,48.45974,-123.44919,,,0,,2
3428,101132,Island Hwy at Prince Robert,,48.45923,-123.445372,,,0,,2
3387,101090,Island Hwy at Jedburgh,,48.457771,-123.443626,,,0,,2
3136,100832,Admirals at Hallowell,,48.447093,-123.426599,,,0,,2
3357,101057,Island Hwy at Helmcken,,48.456385,-123.441541,,,0,,2
3388,101091,Island Hwy at Jedburgh,,48.457748,-123.44343,,,0,,2
3431,101135,Island Hwy at Prince Robert,,48.459259,-123.445126,,,0,,2
3476,101182,Island Hwy at Knollwood,,48.460197,-123.450335,,,0,,2
3566,101275,Goldstream at Sooke Rd.,,48.442621,-123.471179,,,0,,2
3616,101326,Goldstream at Wale,,48.443992,-123.475923,,,0,,2
3669,101380,Goldstream at Kristina,,48.445521,-123.481647,,,0,,2
3721,101432,Goldstream at Vantilburg,,48.445965,-123.484721,,,0,,2
3756,101467,Goldstream at Grainger,,48.446423,-123.487724,,,0,,2
3802,101513,Goldstream at Aldwynd,,48.447098,-123.494253,,,0,,2
3071,100767,Westhills Exchange,,48.446185,-123.533107,,,0,,2
3907,101626,Langford Pkwy at Langford Lake Rd.,,48.445131,-123.535926,,,0,,2
4010,101732,Westshore Pkwy at Westhills Dr,,48.448157,-123.539836,,,0,,2
4048,101770,Westshore Pkwy at Landing Lane,,48.451709,-123.541285,,,0,,2
3778,101489,Westshore Pkwy at Kettle Lake Dr.,,48.454131,-123.541414,,,0,,2
4108,101833,Amy at Westshore Pkwy,,48.457883,-123.541047,,,0,,2
4129,101854,Amy at Sooke Lake Rd,,48.458866,-123.545756,,,0,,2
4138,101864,Sooke Lake Rd at Amy,,48.460055,-123.549371,,,0,,2
4141,101867,Sooke Lake Rd at Corrine,,48.459806,-123.550737,,,0,,2
4146,101872,Humpback at Rock Hill,,48.458859,-123.553377,,,0,,2
4140,101866,Mt Wells at Bolanne,,48.457096,-123.551274,,,0,,2
4137,101863,Mt Wells at Sunvale,,48.458582,-123.549132,,,0,,2
4139,101865,Sooke Lake Rd at Amy,,48.459956,-123.549105,,,0,,2
4125,101850,Amy at Sooke Lake Rd,,48.458641,-123.545601,,,0,,2
4096,101820,Westshore Pkwy at Amy,,48.456716,-123.538987,,,0,,2
4689,104107,McCallum at Savory,,48.455444,-123.5156,,,0,,2
3955,101676,McCallum at Hwy 1 n/b ramp,,48.453513,-123.509693,,,0,,2
3949,101670,Florence Lake at Citation,,48.455904,-123.50785,,,0,,2
3972,101694,Florence Lake at Rhapsody,,48.458212,-123.509954,,,0,,2
3984,101706,Florence Lake at Setchfield,,48.459761,-123.511285,,,0,,2
3979,101701,Setchfield at Martin,,48.460749,-123.509658,,,0,,2
3975,101697,Setchfield at Buckler,,48.462189,-123.5078,,,0,,2
3983,101705,"Setchfield, 2360 block",,48.465583,-123.507538,,,0,,2
3995,101717,Setchfield at Treanor,,48.466503,-123.50827,,,0,,2
3977,101699,Treanor at Camli,,48.465899,-123.505181,,,0,,2
3919,101638,Treanor at Belair,,48.464546,-123.498805,,,0,,2
3887,101603,Treanor at Selwyn,,48.464658,-123.495556,,,0,,2
3893,101609,Bellamy at Phelps,,48.466735,-123.49399,,,0,,2
3873,101586,Phelps at Sabina,,48.46682,-123.491572,,,0,,2
3844,101555,Phelps at Heather Ann,,48.467301,-123.487038,,,0,,2
3833,101544,Treanor at Rockcliffe,,48.465601,-123.486799,,,0,,2
3866,101577,Treanor at Cottier,,48.465582,-123.491107,,,0,,2
3878,101592,Treanor at Bellamy,,48.464922,-123.4937,,,0,,2
3904,101623,Treanor at Hoylake,,48.464734,-123.49715,,,0,,2
3927,101646,Treanor at Belair,,48.464631,-123.499208,,,0,,2
4694,104112,Millstream at Treanor,,48.463847,-123.499707,,,0,,2
3931,101651,Millstream at Sunshine Tce,,48.461396,-123.498101,,,0,,2
3892,101608,Millstream at McCallum,,48.459594,-123.497502,,,0,,2
3355,101055,Trans-Canada Hwy at Helmcken,,48.463412,-123.43165,,,0,,2
78647,102034,Trans-Canada Hwy at McKenzie / Admirals,,48.459493,-123.406634,,,0,,2
3015,100710,Trans-Canada Hwy at Tillicum,,48.457896,-123.389904,,,0,,2
2863,100551,Douglas at Boleskine - Uptown,,48.453216,-123.375901,,,0,,2
2676,100355,Legislature Terminal,,48.418823,-123.368966,,,0,,2
3014,100709,Trans-Canada Hwy at Tillicum,,48.458419,-123.392016,,,0,,2
3121,100817,Trans-Canada Hwy at McKenzie / Admirals,,48.459855,-123.403507,,,0,,2
3363,101063,Trans-Canada Hwy at Helmcken,,48.464514,-123.431,,,0,,2
3886,101602,Millstream at Sunshine Tce,,48.461298,-123.497656,,,0,,2
3918,101637,Millstream at Treanor,,48.463813,-123.499216,,,0,,2
3978,101700,Treanor at Camli,,48.466248,-123.505437,,,0,,2
3992,101714,Treanor at Misty,,48.467053,-123.507031,,,0,,2
3998,101720,Setchfield at Treanor,,48.466606,-123.508513,,,0,,2
3976,101698,Setchfield at High Forest,,48.463261,-123.507034,,,0,,2
3987,101709,Florence Lake at Setchfield,,48.459369,-123.511353,,,0,,2
3973,101695,Florence Lake at Rhapsody,,48.458018,-123.509993,,,0,,2
3953,101674,Florence Lake at Citation,,48.455591,-123.507988,,,0,,2
3946,101667,McCallum at Springboard,,48.453984,-123.509646,,,0,,2
4668,104086,McCallum at Shell Gas Station,,48.453222,-123.511323,,,0,,2
4688,104106,McCallum at Savory,,48.455498,-123.515405,,,0,,2
4667,104085,Hwy 1 n/b ramp at Leigh,,48.455559,-123.520219,,,0,,2
3780,101491,Westshore Pkwy at Kettle Lake Dr.,,48.453697,-123.541712,,,0,,2
4013,101735,Westshore Pkwy at Landing Lane,,48.451662,-123.541604,,,0,,2
3956,101678,Westshore Pkwy at Westhills Dr,,48.44709,-123.539766,,,0,,2
3966,101688,Langford Pkwy at Langford Lake Rd,,48.444863,-123.535887,,,0,,2
3752,101463,Sooke Rd. at Ridley,,48.434271,-123.493082,,,0,,2
3769,101480,Metchosin at Cedarcrest,,48.431343,-123.495312,,,0,,2
3734,101445,Metchosin at Laren,,48.42787,-123.492592,,,0,,2
3716,101427,Metchosin at Wishart,,48.426052,-123.490367,,,0,,2
4100,101824,Metchosin Rd at Raynerwood Pl,,48.423063,-123.487888,,,0,,2
3665,101376,Metchosin at Sangster,,48.421361,-123.486751,,,0,,2
3640,101350,Metchosin at Farview,,48.419242,-123.484754,,,0,,2
3629,101339,Metchosin at Daniel,,48.417901,-123.48382,,,0,,2
3633,101343,Benhomer at Swindell,,48.417197,-123.48441,,,0,,2
3687,101398,Benhomer at Painter,,48.418266,-123.488761,,,0,,2
3706,101417,Painter at Bidwell,,48.417053,-123.489846,,,0,,2
3736,101447,"Dressler, 430 block",,48.416541,-123.4924,,,0,,2
3755,101466,Wishart at Webb,,48.417908,-123.495103,,,0,,2
3753,101464,Wishart at Stornoway,,48.418819,-123.495007,,,0,,2
3771,101482,Stornoway at Strathdee,,48.418581,-123.496409,,,0,,2
3787,101498,Stornoway at Rothnie,,48.418975,-123.499481,,,0,,2
3804,101515,Stornoway at Cairndale,,48.420985,-123.501589,,,0,,2
3896,101612,Latoria at Castlewood,,48.409357,-123.511463,,,0,,2
3932,101652,Latoria at Kelly Dawn,,48.411059,-123.51523,,,0,,2
3948,101669,Latoria at Desmond,,48.411569,-123.517064,,,0,,2
3971,101693,Latoria at Klahanie,,48.412927,-123.520282,,,0,,2
3994,101716,"Latoria, 850 block",,48.414687,-123.52463,,,0,,2
4037,101759,Latoria at Happy Valley,,48.416141,-123.532831,,,0,,2
4040,101762,Happy Valley at Latoria,,48.416505,-123.533014,,,0,,2
4039,101761,Happy Valley at Luxton,,48.41959,-123.532917,,,0,,2
4038,101760,Happy Valley at Flatman,,48.423075,-123.532762,,,0,,2
4024,101746,Happy Valley at Acadian,,48.427638,-123.530083,,,0,,2
4264,102006,Happy Valley at Walfred,,48.430816,-123.527969,,,0,,2
4002,101724,Sooke Rd. at Happy Valley,,48.4328,-123.524023,,,0,,2
3985,101707,Sooke Rd. at Willshire,,48.432616,-123.521674,,,0,,2
3961,101683,Sooke Rd. at Ayton,,48.433252,-123.518489,,,0,,2
3934,101654,Jacklin at Sunridge Valley,,48.435479,-123.514285,,,0,,2
3921,101640,Jacklin at Terlane - Belmont Market,,48.438933,-123.512339,,,0,,2
3911,101630,Jacklin at Rex - Westshore Town Ctr,,48.441616,-123.510788,,,0,,2
4645,102443,Langford Pkwy at Jacklin,,48.442786,-123.509628,,,0,,2
4644,102442,Phipps at Langford Pkwy,,48.442823,-123.504323,,,0,,2
3823,101534,Langford Exchange,,48.44546,-123.505031,,,0,,2
3916,101635,Jacklin at Jenkins - Westshore T.C.,,48.440799,-123.511488,,,0,,2
3926,101645,Jacklin at Terlane - Belmont Market,,48.438686,-123.512726,,,0,,2
3938,101658,Jacklin at Sunridge Valley,,48.435475,-123.514508,,,0,,2
3951,101672,Sooke Rd. at Jacklin,,48.434042,-123.516568,,,0,,2
3969,101691,Sooke Rd. at Ayton,,48.43329,-123.518934,,,0,,2
3982,101704,Sooke Rd. at Willshire,,48.432734,-123.52181,,,0,,2
4259,102001,Happy Valley at Walfred,,48.431304,-123.527571,,,0,,2
4026,101748,Happy Valley at Huckleberry,,48.427494,-123.53037,,,0,,2
4042,101764,Happy Valley at Flatman,,48.422612,-123.533064,,,0,,2
4044,101766,Happy Valley at Luxton,,48.418627,-123.53311,,,0,,2
4046,101768,Happy Valley at Latoria,,48.416318,-123.533248,,,0,,2
3997,101719,"Latoria, 860 block",,48.414583,-123.524708,,,0,,2
3974,101696,Latoria at Klahanie,,48.413213,-123.521256,,,0,,2
3944,101665,Latoria at Desmond,,48.411312,-123.516709,,,0,,2
3928,101647,Latoria at Kelly Dawn,,48.41075,-123.5147,,,0,,2
3897,101613,Latoria at Castlewood,,48.409201,-123.51149,,,0,,2
3821,101532,Cairndale at Veterans Memorial Pkwy,,48.421289,-123.503623,,,0,,2
3784,101495,Cairndale at Brenda,,48.420346,-123.499244,,,0,,2
3776,101487,Cairndale at Willowdale,,48.419879,-123.497229,,,0,,2
4671,104089,Wishart at Stornaway,,48.419,-123.49529,,,0,,2
3763,101474,Wishart at Dressler,,48.417321,-123.495634,,,0,,2
3747,101458,Dressler at Wishart,,48.416852,-123.494453,,,0,,2
3730,101441,"Dressler, 440 block",,48.416448,-123.492521,,,0,,2
3698,101409,Painter at Sue Mar,,48.417194,-123.489557,,,0,,2
3674,101385,Benhomer at Tibbitt,,48.417808,-123.487501,,,0,,2
3626,101336,Benhomer at Metchosin,,48.417053,-123.48341,,,0,,2
3628,101338,Metchosin at Farview,,48.418505,-123.48399,,,0,,2
3661,101371,Metchosin at Painter,,48.421875,-123.486833,,,0,,2
3677,101388,Metchosin at Raynerwood,,48.424185,-123.488286,,,0,,2
3725,101436,Metchosin at Wishart,,48.427208,-123.491574,,,0,,2
3739,101450,Metchosin at Laren,,48.42806,-123.492578,,,0,,2
3762,101473,Metchosin at Eiderwood,,48.43078,-123.494893,,,0,,2
3768,101479,Metchosin at Trout,,48.43199,-123.495355,,,0,,2
3742,101453,Sooke Rd. at Heatherly,,48.434398,-123.49229,,,0,,2
4446,102211,Legislature Terminal,,48.418647,-123.368962,,,0,,2
3831,101542,Langford Exchange,,48.445535,-123.504678,,,0,,2
3862,101573,Langford Exchange,,48.445327,-123.505752,,,0,,2
3181,100878,UVic Exchange,,48.465933,-123.308221,,,0,,2
3187,100884,McKenzie at Willowbrook,,48.467474,-123.384611,,,0,,2
3190,100887,McKenzie at Glanford,,48.466898,-123.389204,,,0,,2
3202,100899,McKenzie at Carey,,48.46651,-123.393512,,,0,,2
